Time_Stamp,CPU_Usage,Ram_Usage,DataDir_DirectorySize,CPUtemperature
2016-09-30 14:00:01,10.2,19.6,21121921,58.5
2016-09-30 14:02:02,10.2,22.4,21148570,66.6
2016-09-30 14:04:01,10.2,22.5,21178187,59.6
2016-09-30 14:06:01,10.2,22.5,21201882,59.1
2016-09-30 14:08:01,10.2,22.6,21222616,60.7
2016-09-30 14:10:01,10.2,22.6,21231499,59.6
2016-09-30 14:12:02,10.2,23.1,21258155,59.1
2016-09-30 14:14:01,10.2,21.9,21275921,59.1
2016-09-30 14:16:01,10.2,21.5,21296655,58.5
2016-09-30 14:18:01,10.2,21.5,21314421,59.1
2016-09-30 14:20:01,10.2,17.6,21335155,58.0
2016-09-30 14:22:02,10.2,18.2,21367733,59.1
2016-09-30 14:24:01,10.2,18.2,21391428,57.5
2016-09-30 14:26:01,10.2,18.5,21409194,58.0
2016-09-30 14:28:02,10.2,18.5,21435850,59.1
2016-09-30 14:30:01,10.2,18.5,21468428,59.1
2016-09-30 14:32:01,10.2,19.8,21506928,62.8
2016-09-30 14:34:01,10.2,19.7,21527662,60.7
2016-09-30 14:36:01,10.2,20.0,21569123,61.8
2016-09-30 14:38:02,10.3,20.3,21601701,61.2
2016-09-30 14:40:01,10.3,20.3,21631318,59.1
2016-09-30 14:42:01,10.3,20.4,21643169,59.1
2016-09-30 14:44:01,10.3,19.5,21672779,59.1
2016-09-30 14:46:01,10.3,17.0,21687591,59.1
2016-09-30 14:48:02,10.3,17.6,21717208,59.1
2016-09-30 14:50:01,10.3,18.4,21749788,59.1
2016-09-30 14:52:01,10.3,18.9,21770522,58.5
2016-09-30 14:54:02,10.3,18.9,21806080,58.0
2016-09-30 14:56:01,10.3,20.3,21829776,61.2
2016-09-30 14:58:01,10.3,20.4,21862365,59.1
2016-09-30 15:00:02,10.3,20.4,21880144,58.5
2016-09-30 15:02:01,10.3,19.9,21891992,59.1
2016-09-30 15:04:01,10.3,20.2,21915695,70.9
2016-09-30 15:06:01,10.3,20.1,21936429,60.7
2016-09-30 15:08:01,10.3,20.1,21966056,60.1
2016-09-30 15:10:02,10.3,20.7,21983835,60.1
2016-09-30 15:12:01,10.3,21.0,22013462,70.9
2016-09-30 15:14:01,10.3,21.0,22034196,60.7
2016-09-30 15:16:01,10.3,20.3,22072716,60.1
2016-09-30 15:18:01,10.3,20.3,22105305,58.5
2016-09-30 15:20:02,10.3,19.4,22131963,59.1
2016-09-30 15:22:01,10.3,18.7,22140856,58.5
2016-09-30 15:24:01,10.3,19.9,22146780,59.1
2016-09-30 15:26:01,10.3,19.9,22170483,58.0
2016-09-30 15:28:01,10.3,19.9,22176407,59.1
2016-09-30 15:30:02,10.3,19.9,22197141,59.1
2016-09-30 15:32:01,10.3,18.9,22226768,59.1
2016-09-30 15:34:01,10.3,18.7,22241585,59.1
2016-09-30 15:36:02,10.3,18.6,22253433,59.1
2016-09-30 15:38:01,10.4,19.9,22277136,63.4
2016-09-30 15:40:01,10.4,19.9,22303801,60.1
2016-09-30 15:42:02,10.4,19.9,22312687,58.0
2016-09-30 15:44:01,10.4,19.6,22327497,58.0
2016-09-30 15:46:01,10.4,17.5,22348238,59.1
2016-09-30 15:48:01,10.4,17.6,22368979,58.0
2016-09-30 15:50:01,10.4,18.7,22395637,59.1
2016-09-30 15:52:02,10.4,18.8,22407492,59.1
2016-09-30 15:54:01,10.4,18.9,22425264,58.5
2016-09-30 15:56:01,10.4,18.7,22451929,59.1
2016-09-30 15:58:02,10.4,18.7,22481556,59.1
2016-09-30 16:00:01,10.4,18.8,22511183,58.5
2016-09-30 16:02:01,10.4,19.3,22531924,59.1
2016-09-30 16:04:01,10.4,19.3,22555620,58.5
2016-09-30 16:06:01,10.4,19.3,22594140,59.1
2016-09-30 16:08:01,10.4,19.7,22620798,59.1
2016-09-30 16:10:01,10.4,19.9,22662280,69.8
2016-09-30 16:12:01,10.4,19.8,22688938,60.1
2016-09-30 16:14:02,10.4,19.1,22712641,58.5
2016-09-30 16:16:01,10.4,18.9,22751154,60.1
2016-09-30 16:18:02,10.4,18.9,22786705,58.0
2016-09-30 16:20:01,10.4,18.9,22819294,59.1
2016-09-30 16:22:01,10.4,18.9,22840035,59.1
2016-09-30 16:24:01,10.4,18.7,22848921,58.0
2016-09-30 16:26:01,10.4,18.5,22860776,59.6
2016-09-30 16:28:01,10.4,18.5,22893365,60.1
2016-09-30 16:30:01,10.4,18.5,22917061,59.1
2016-09-30 16:32:01,10.4,20.1,22943726,71.4
2016-09-30 16:34:02,10.4,20.0,22949650,62.3
2016-09-30 16:36:01,10.4,20.0,22982239,60.7
2016-09-30 16:38:01,10.4,20.1,23002980,60.1
2016-09-30 16:40:02,10.4,20.0,23020759,61.2
2016-09-30 16:42:01,10.4,19.9,23041493,59.1
2016-09-30 16:44:01,10.4,19.8,23071120,60.1
2016-09-30 16:46:01,10.4,17.1,23091861,60.1
2016-09-30 16:48:01,10.4,17.3,23100747,59.1
2016-09-30 16:50:02,10.4,18.1,23124450,60.1
2016-09-30 16:52:01,10.4,18.5,23151115,59.1
2016-09-30 16:54:01,10.4,19.1,23160001,60.1
2016-09-30 16:56:02,10.4,20.0,23177773,59.1
2016-09-30 16:58:01,10.4,20.0,23192589,59.1
2016-09-30 17:00:01,10.4,20.0,23207399,59.1
2016-09-30 17:02:01,10.4,18.8,23234064,59.1
2016-09-30 17:04:01,10.4,19.2,23266653,59.1
2016-09-30 17:06:02,10.4,19.2,23290356,60.1
2016-09-30 17:08:01,10.4,19.2,23317021,59.1
2016-09-30 17:10:01,10.4,18.6,23328869,59.1
2016-09-30 17:12:02,10.4,18.2,23343679,58.0
2016-09-30 17:14:01,10.4,17.6,23364420,59.1
2016-09-30 17:16:01,10.4,17.4,23382199,59.1
2016-09-30 17:18:01,10.4,17.6,23420712,59.6
2016-09-30 17:20:01,10.4,17.7,23444415,59.1
2016-09-30 17:22:02,10.4,18.3,23462187,58.0
2016-09-30 17:24:01,10.4,18.2,23482928,58.0
2016-09-30 17:26:01,10.4,18.0,23521441,59.6
2016-09-30 17:28:02,10.4,18.4,23551068,59.1
2016-09-30 17:30:01,10.4,18.5,23565878,59.1
2016-09-30 17:32:01,10.4,18.5,23589581,58.5
2016-09-30 17:34:01,10.4,18.6,23607353,59.1
2016-09-30 17:36:01,10.4,18.8,23628094,58.0
2016-09-30 17:38:02,10.4,19.4,23648835,59.1
2016-09-30 17:40:01,10.4,19.5,23669569,58.0
2016-09-30 17:42:01,10.4,19.1,23699196,58.5
2016-09-30 17:44:02,10.4,18.2,23719937,59.1
2016-09-30 17:46:01,10.4,17.1,23725861,57.5
2016-09-30 17:48:02,10.4,21.0,23752526,61.2
2016-09-30 17:50:01,10.4,21.0,23776229,60.1
2016-09-30 17:52:01,10.4,21.0,23811780,59.1
2016-09-30 17:54:02,10.4,20.5,23823628,60.1
2016-09-30 17:56:01,10.4,19.7,23853255,59.1
2016-09-30 17:58:01,10.4,19.7,23873996,59.1
2016-09-30 18:00:01,10.4,19.6,23894730,59.1
2016-09-30 18:02:01,10.4,19.4,23918433,59.6
2016-09-30 18:04:02,10.4,19.0,23933243,58.5
2016-09-30 18:06:01,10.4,18.9,23971763,59.1
2016-09-30 18:08:01,10.4,18.9,23995459,58.5
2016-09-30 18:10:02,10.4,18.8,24007314,59.1
2016-09-30 18:12:01,10.4,18.8,24031010,58.5
2016-09-30 18:14:01,10.4,17.3,24042865,59.1
2016-09-30 18:16:02,10.4,17.2,24066561,58.0
2016-09-30 18:18:01,10.4,17.5,24090264,58.0
2016-09-30 18:20:02,10.4,19.8,24116929,70.9
2016-09-30 18:22:01,10.4,20.2,24137670,60.1
2016-09-30 18:24:01,10.4,20.2,24164328,67.7
2016-09-30 18:26:01,10.5,20.5,24179145,61.2
2016-09-30 18:28:01,10.5,20.5,24193955,60.7
2016-09-30 18:30:02,10.5,20.5,24211734,60.1
2016-09-30 18:32:01,10.5,19.4,24241361,60.1
2016-09-30 18:34:01,10.5,19.8,24256171,60.1
2016-09-30 18:36:02,10.5,19.7,24273950,60.1
2016-09-30 18:38:01,10.5,19.7,24294684,58.5
2016-09-30 18:40:01,10.5,18.4,24327273,59.1
2016-09-30 18:42:01,10.5,18.3,24359862,59.1
2016-09-30 18:44:01,10.5,17.5,24371717,58.0
2016-09-30 18:46:02,10.5,17.0,24395420,57.5
2016-09-30 18:48:01,10.5,19.6,24413192,67.7
2016-09-30 18:50:01,10.5,20.6,24442819,61.2
2016-09-30 18:52:01,10.5,20.6,24454667,59.6
2016-09-30 18:54:01,10.5,20.6,24481332,59.6
2016-09-30 18:56:01,10.5,19.4,24505035,59.1
2016-09-30 18:58:01,10.5,19.4,24525776,59.1
2016-09-30 19:00:01,10.5,19.2,24534662,59.1
2016-09-30 19:02:02,10.5,18.8,24555396,56.9
2016-09-30 19:04:01,10.5,18.7,24579099,57.5
2016-09-30 19:06:01,10.5,18.6,24599840,57.5
2016-09-30 19:08:02,10.5,18.7,24614650,58.0
2016-09-30 19:10:01,10.5,18.7,24650201,57.5
2016-09-30 19:12:01,10.5,18.4,24665018,58.0
2016-09-30 19:14:01,10.5,17.8,24688714,57.5
2016-09-30 19:16:01,10.5,17.7,24703531,57.5
2016-09-30 19:18:02,10.5,17.8,24721303,56.9
2016-09-30 19:20:01,10.5,18.3,24753892,58.0
2016-09-30 19:22:01,10.5,18.6,24774633,58.0
2016-09-30 19:24:01,10.5,18.1,24801298,58.5
2016-09-30 19:26:01,10.5,18.3,24833887,58.5
2016-09-30 19:28:02,10.5,20.5,24869438,67.7
2016-09-30 19:30:01,10.5,21.1,24899065,63.4
2016-09-30 19:32:01,10.5,21.1,24907951,60.1
2016-09-30 19:34:01,10.5,20.4,24931654,60.1
2016-09-30 19:36:01,10.5,18.7,24955357,59.1
2016-09-30 19:38:01,10.5,18.8,24973129,60.1
2016-09-30 19:40:01,10.6,20.5,25005718,65.5
2016-09-30 19:42:01,10.6,20.5,25056086,60.7
2016-09-30 19:44:02,10.6,20.5,25085713,59.6
2016-09-30 19:46:01,10.6,17.6,25103485,58.0
2016-09-30 19:48:01,10.6,17.9,25127188,58.0
2016-09-30 19:50:01,10.6,19.5,25183479,67.1
2016-09-30 19:52:01,10.7,20.5,25227916,67.7
2016-09-30 19:54:02,10.7,20.5,25254581,62.3
2016-09-30 19:56:01,10.7,20.5,25266429,60.1
2016-09-30 19:58:01,10.7,20.6,25281246,58.5
2016-09-30 20:00:02,10.7,18.4,25293094,59.1
2016-09-30 20:02:01,10.7,18.2,25307904,58.0
2016-09-30 20:04:01,10.7,18.5,25328645,57.5
2016-09-30 20:06:01,10.7,18.5,25373082,58.0
2016-09-30 20:08:01,10.7,18.5,25384937,56.9
2016-09-30 20:10:02,10.7,18.9,25402709,62.3
2016-09-30 20:12:01,10.7,20.5,25423450,65.5
2016-09-30 20:14:01,10.7,20.9,25438260,60.1
2016-09-30 20:16:01,10.7,20.9,25461963,58.0
2016-09-30 20:18:01,10.7,20.9,25488628,63.9
2016-09-30 20:20:01,10.7,20.8,25512331,60.1
2016-09-30 20:22:01,10.7,20.2,25533065,59.1
2016-09-30 20:24:01,10.7,18.5,25550844,59.1
2016-09-30 20:26:01,10.7,18.2,25571578,59.1
2016-09-30 20:28:01,10.7,18.4,25586395,58.5
2016-09-30 20:30:01,10.7,18.4,25601205,58.0
2016-09-30 20:32:01,10.7,18.3,25624908,58.0
2016-09-30 20:34:01,10.7,18.2,25636756,58.0
2016-09-30 20:36:02,10.7,18.3,25648611,58.0
2016-09-30 20:38:01,10.7,18.6,25666383,58.0
2016-09-30 20:40:01,10.7,18.6,25681200,57.5
2016-09-30 20:42:02,10.7,18.6,25704896,58.0
2016-09-30 20:44:01,10.7,17.1,25731561,56.9
2016-09-30 20:46:01,10.7,17.2,25758226,58.0
2016-09-30 20:48:02,10.7,18.1,25761188,56.9
2016-09-30 20:50:01,10.7,18.3,25773043,57.5
2016-09-30 20:52:02,10.7,18.2,25802663,58.0
2016-09-30 20:54:01,10.8,20.5,25838221,61.8
2016-09-30 20:56:01,10.8,20.9,25850069,60.1
2016-09-30 20:58:02,10.8,21.4,25879696,58.0
2016-09-30 21:00:01,10.8,21.6,25885620,57.5
2016-09-30 21:02:01,10.8,21.5,25903399,60.7
2016-09-30 21:04:01,10.9,21.1,25933019,69.8
2016-09-30 21:06:01,10.9,21.1,25962646,61.2
2016-09-30 21:08:01,10.8,21.1,25974501,59.1
2016-09-30 21:10:01,10.8,21.6,25995235,58.5
2016-09-30 21:12:01,10.8,21.0,26013014,57.5
2016-09-30 21:14:02,10.8,19.9,26045603,56.9
2016-09-30 21:16:01,10.8,17.5,26063375,56.9
2016-09-30 21:18:01,10.8,17.5,26078192,56.9
2016-09-30 21:20:01,10.8,18.3,26098933,55.8
2016-09-30 21:22:01,10.8,18.4,26131522,56.9
2016-09-30 21:24:02,10.8,18.2,26152256,56.9
2016-09-30 21:26:01,10.8,18.2,26167073,56.9
2016-09-30 21:28:01,10.8,18.2,26172997,58.0
2016-09-30 21:30:01,10.8,18.5,26196693,58.5
2016-09-30 21:32:01,10.8,18.5,26214472,58.0
2016-09-30 21:34:01,10.8,18.5,26250023,56.9
2016-09-30 21:36:01,10.8,18.3,26261871,56.9
2016-09-30 21:38:01,10.8,18.3,26270764,56.9
2016-09-30 21:40:02,10.8,18.3,26291498,58.0
2016-09-30 21:42:01,10.8,18.1,26315201,56.9
2016-09-30 21:44:01,10.8,17.2,26341866,57.5
2016-09-30 21:46:01,10.8,17.2,26359638,56.9
2016-09-30 21:48:01,10.8,18.1,26374455,56.9
2016-09-30 21:50:02,10.8,18.4,26389265,56.9
2016-09-30 21:52:01,10.8,19.2,26407044,58.0
2016-09-30 21:54:01,10.8,19.1,26415930,58.0
2016-09-30 21:56:02,10.8,19.6,26433709,57.5
2016-09-30 21:58:01,10.8,19.6,26451481,58.0
2016-09-30 22:00:01,10.8,19.2,26472222,57.5
2016-09-30 22:02:01,10.9,20.8,26510735,65.5
2016-09-30 22:04:01,10.9,20.5,26525552,60.1
2016-09-30 22:06:02,10.9,20.5,26555172,58.0
2016-09-30 22:08:01,10.9,20.6,26593692,58.0
2016-09-30 22:10:01,10.9,20.5,26626281,58.0
2016-09-30 22:12:02,10.9,18.6,26655908,56.9
2016-09-30 22:14:01,10.9,17.9,26676642,56.9
2016-09-30 22:16:02,10.9,17.7,26694421,56.9
2016-09-30 22:18:01,10.9,17.7,26712193,56.4
2016-09-30 22:20:02,10.9,18.0,26735896,57.5
2016-09-30 22:22:01,10.9,18.3,26771447,56.9
2016-09-30 22:24:01,10.9,18.3,26783295,57.5
2016-09-30 22:26:02,10.9,18.5,26818846,58.0
2016-09-30 22:28:01,10.9,19.4,26842549,61.8
2016-09-30 22:30:02,10.9,20.8,26857366,60.1
2016-09-30 22:32:01,10.9,20.8,26869214,59.1
2016-09-30 22:34:01,10.9,20.9,26892917,57.5
2016-09-30 22:36:01,10.9,18.9,26922544,58.0
2016-09-30 22:38:01,10.9,19.0,26952171,58.0
2016-09-30 22:40:02,10.9,20.6,26972905,69.8
2016-09-30 22:42:01,10.9,20.9,26987722,60.1
2016-09-30 22:44:01,10.9,20.9,26996608,58.0
2016-09-30 22:46:01,10.9,20.8,27029197,58.0
2016-09-30 22:48:01,10.9,20.8,27055862,58.0
2016-09-30 22:50:01,10.9,20.7,27067710,58.0
2016-09-30 22:52:01,10.9,19.7,27088451,58.0
2016-09-30 22:54:01,10.9,19.6,27124002,58.0
2016-09-30 22:56:02,10.9,18.9,27150667,57.5
2016-09-30 22:58:01,10.9,19.0,27168439,57.5
2016-09-30 23:00:01,10.9,18.7,27192142,57.5
2016-09-30 23:02:02,10.9,18.7,27215845,57.5
2016-09-30 23:04:01,10.9,18.3,27245465,56.9
2016-09-30 23:06:01,10.9,19.0,27266206,56.9
2016-09-30 23:08:01,10.9,19.0,27295833,56.9
2016-09-30 23:10:01,10.9,19.0,27313612,56.9
2016-09-30 23:12:02,10.9,18.3,27325460,56.4
2016-09-30 23:14:01,10.9,18.0,27340270,55.8
2016-09-30 23:16:01,10.9,17.5,27363973,55.8
2016-09-30 23:18:01,10.9,17.6,27369897,56.4
2016-09-30 23:20:01,10.9,18.2,27375821,56.4
2016-09-30 23:22:02,10.9,20.6,27414339,63.9
2016-09-30 23:24:01,10.9,20.6,27470624,58.0
2016-09-30 23:26:01,10.9,21.1,27485441,58.0
2016-09-30 23:28:01,10.9,21.1,27518030,56.9
2016-09-30 23:30:01,10.9,21.0,27523954,56.4
2016-09-30 23:32:02,10.9,18.9,27553581,56.9
2016-09-30 23:34:01,11.0,20.9,27589132,61.8
2016-09-30 23:36:01,11.0,20.9,27609873,59.1
2016-09-30 23:38:02,11.0,20.9,27630607,58.5
2016-09-30 23:40:01,11.0,20.8,27642462,56.9
2016-09-30 23:42:01,11.0,19.4,27663196,56.9
2016-09-30 23:44:01,11.0,17.7,27698747,56.4
2016-09-30 23:46:01,11.0,17.6,27716526,56.9
2016-09-30 23:48:02,11.0,18.2,27737267,56.9
2016-09-30 23:50:01,11.0,18.6,27758001,56.9
2016-09-30 23:52:01,11.0,18.7,27790590,56.9
2016-09-30 23:54:01,11.0,18.8,27823179,56.9
2016-09-30 23:56:01,11.0,18.8,27843920,56.9
2016-09-30 23:58:02,11.0,18.8,27864654,57.5
2016-10-01 00:00:01,11.0,18.9,27885395,58.0
2016-10-01 00:02:01,11.0,18.9,27915022,56.4
2016-10-01 00:04:02,11.0,18.8,27929832,58.0
2016-10-01 00:06:01,11.0,18.8,27950573,58.0
2016-10-01 00:08:01,11.0,19.5,27974276,56.9
2016-10-01 00:10:01,11.0,19.4,27983162,56.9
2016-10-01 00:12:01,11.0,19.4,27997972,56.4
2016-10-01 00:14:02,11.0,18.7,28018713,55.8
2016-10-01 00:16:01,11.0,17.2,28027599,55.8
2016-10-01 00:18:02,11.0,17.3,28063150,55.8
2016-10-01 00:20:01,11.0,18.3,28086853,57.5
2016-10-01 00:22:01,11.0,18.4,28110556,56.9
2016-10-01 00:24:02,11.0,18.4,28128328,56.9
2016-10-01 00:26:01,11.0,18.3,28137221,58.0
2016-10-01 00:28:01,11.0,18.4,28152031,55.8
2016-10-01 00:30:01,11.0,18.3,28175734,55.8
2016-10-01 00:32:01,11.0,18.4,28190544,55.8
2016-10-01 00:34:02,11.0,18.4,28208323,58.0
2016-10-01 00:36:01,11.0,18.4,28226095,56.9
2016-10-01 00:38:01,11.0,18.4,28246836,56.9
2016-10-01 00:40:01,11.0,18.4,28264615,56.9
2016-10-01 00:42:01,11.0,18.4,28285349,56.9
2016-10-01 00:44:01,11.0,17.3,28300166,55.8
2016-10-01 00:46:01,11.0,17.1,28303128,56.4
2016-10-01 00:48:01,11.0,18.1,28338679,57.5
2016-10-01 00:50:02,11.0,18.6,28365344,56.9
2016-10-01 00:52:01,11.0,18.6,28383116,56.9
2016-10-01 00:54:02,11.0,19.3,28400895,58.0
2016-10-01 00:56:01,11.0,19.8,28418667,58.0
2016-10-01 00:58:01,11.0,19.8,28436446,56.9
2016-10-01 01:00:02,11.0,19.8,28448294,58.5
2016-10-01 01:02:01,11.0,18.2,28474959,56.9
2016-10-01 01:04:01,11.0,18.5,28498662,56.9
2016-10-01 01:06:01,11.0,18.5,28513472,56.9
2016-10-01 01:08:01,11.0,18.6,28531251,56.4
2016-10-01 01:10:02,11.0,18.6,28551985,55.8
2016-10-01 01:12:01,11.0,18.1,28575688,55.3
2016-10-01 01:14:01,11.0,17.4,28581612,55.8
2016-10-01 01:16:01,11.0,17.4,28599391,55.8
2016-10-01 01:18:01,11.0,17.4,28620125,55.8
2016-10-01 01:20:01,11.0,18.2,28629018,55.8
2016-10-01 01:22:01,11.0,18.2,28649752,56.9
2016-10-01 01:24:02,11.0,18.1,28661607,55.3
2016-10-01 01:26:01,11.0,18.1,28691234,55.8
2016-10-01 01:28:01,11.0,18.3,28714930,56.4
2016-10-01 01:30:01,11.0,18.3,28723823,55.8
2016-10-01 01:32:01,11.0,18.3,28744557,56.4
2016-10-01 01:34:02,11.0,18.3,28765298,55.8
2016-10-01 01:36:01,11.0,18.4,28783070,56.4
2016-10-01 01:38:01,11.0,18.6,28806773,56.4
2016-10-01 01:40:02,11.0,18.6,28836400,55.3
2016-10-01 01:42:01,11.0,19.0,28860103,55.8
2016-10-01 01:44:01,11.0,18.3,28886768,55.8
2016-10-01 01:46:01,11.0,18.5,28904540,55.3
2016-10-01 01:48:01,11.0,18.7,28919357,55.3
2016-10-01 01:50:02,11.0,18.8,28925281,56.9
2016-10-01 01:52:01,11.0,18.2,28931205,56.9
2016-10-01 01:54:01,11.0,18.2,28951946,56.4
2016-10-01 01:56:01,11.0,18.2,28975642,55.8
2016-10-01 01:58:01,11.0,18.4,29002307,56.9
2016-10-01 02:00:02,11.0,18.6,29017124,55.8
2016-10-01 02:02:01,11.0,19.1,29043782,56.9
2016-10-01 02:04:01,11.0,19.1,29067485,57.5
2016-10-01 02:06:02,11.0,19.1,29082302,55.8
2016-10-01 02:08:01,11.0,19.1,29097112,55.8
2016-10-01 02:10:01,11.0,19.0,29138587,57.5
2016-10-01 02:12:02,11.0,18.2,29156365,55.8
2016-10-01 02:14:01,11.0,17.4,29177099,55.8
2016-10-01 02:16:02,11.0,17.2,29188954,55.8
2016-10-01 02:18:01,11.0,17.3,29212657,55.8
2016-10-01 02:20:01,11.0,19.0,29233391,56.4
2016-10-01 02:22:01,11.0,19.0,29263018,55.8
2016-10-01 02:24:01,11.0,19.0,29274866,56.9
2016-10-01 02:26:02,11.0,18.3,29298569,56.4
2016-10-01 02:28:01,11.0,19.4,29325234,55.8
2016-10-01 02:30:01,11.0,19.4,29354861,56.9
2016-10-01 02:32:02,11.0,19.4,29384488,56.9
2016-10-01 02:34:01,11.0,18.4,29399298,55.8
2016-10-01 02:36:01,11.0,18.3,29420039,56.4
2016-10-01 02:38:01,11.0,18.3,29434849,56.4
2016-10-01 02:40:01,11.0,18.0,29467438,55.8
2016-10-01 02:42:02,11.0,18.0,29494103,54.8
2016-10-01 02:44:01,11.0,17.1,29511882,55.3
2016-10-01 02:46:02,11.0,16.9,29541509,55.8
2016-10-01 02:48:01,11.0,17.1,29565205,55.8
2016-10-01 02:50:01,11.0,17.8,29585946,55.8
2016-10-01 02:52:01,11.0,18.0,29627421,55.8
2016-10-01 02:54:01,11.0,17.9,29654086,56.9
2016-10-01 02:56:02,11.0,18.7,29671865,56.4
2016-10-01 02:58:01,11.0,19.2,29698523,55.8
2016-10-01 03:00:01,11.0,19.1,29710378,56.4
2016-10-01 03:02:02,11.0,19.1,29731112,56.4
2016-10-01 03:04:01,11.0,18.2,29754815,55.8
2016-10-01 03:06:01,11.0,18.3,29760739,56.4
2016-10-01 03:08:02,11.0,18.3,29772594,55.8
2016-10-01 03:10:01,11.0,18.2,29787404,55.3
2016-10-01 03:12:01,11.0,18.2,29805183,54.8
2016-10-01 03:14:01,11.0,17.6,29817031,55.8
2016-10-01 03:16:01,11.0,18.3,29849620,56.4
2016-10-01 03:18:01,11.0,18.3,29867399,54.8
2016-10-01 03:20:01,11.0,18.6,29891095,55.8
2016-10-01 03:22:02,11.0,18.0,29908874,55.8
2016-10-01 03:24:01,11.0,18.3,29923684,56.9
2016-10-01 03:26:01,11.0,18.3,29947387,55.8
2016-10-01 03:28:02,11.0,18.4,29959235,54.8
2016-10-01 03:30:01,11.0,18.3,29968128,56.4
2016-10-01 03:32:01,11.0,18.4,29977014,55.8
2016-10-01 03:34:01,11.0,18.3,30000717,56.4
2016-10-01 03:36:01,11.0,18.4,30009603,55.8
2016-10-01 03:38:02,11.0,18.4,30021451,55.8
2016-10-01 03:40:01,11.0,18.4,30048116,54.8
2016-10-01 03:42:01,11.0,18.4,30065895,54.8
2016-10-01 03:44:01,11.0,17.2,30086629,54.8
2016-10-01 03:46:01,11.0,16.8,30110332,55.3
2016-10-01 03:48:02,11.0,17.4,30125142,55.8
2016-10-01 03:50:01,11.0,18.3,30148845,55.8
2016-10-01 03:52:01,11.0,18.3,30157731,55.8
2016-10-01 03:54:01,11.0,18.2,30181434,56.4
2016-10-01 03:56:01,11.0,18.4,30196251,56.4
2016-10-01 03:58:02,11.0,19.0,30214023,55.8
2016-10-01 04:00:01,11.0,19.3,30240688,56.4
2016-10-01 04:02:01,11.0,19.3,30258460,55.8
2016-10-01 04:04:01,11.0,18.9,30264391,56.4
2016-10-01 04:06:01,11.0,19.5,30288087,58.0
2016-10-01 04:08:02,11.0,19.6,30311790,55.8
2016-10-01 04:10:01,11.0,19.6,30335493,55.8
2016-10-01 04:12:01,11.0,19.7,30353265,55.8
2016-10-01 04:14:02,11.0,17.3,30368082,55.8
2016-10-01 04:16:01,11.0,17.2,30394747,55.8
2016-10-01 04:18:02,11.0,17.2,30421405,55.8
2016-10-01 04:20:01,11.0,17.9,30433260,55.8
2016-10-01 04:22:01,11.0,18.1,30445108,55.8
2016-10-01 04:24:01,11.0,18.0,30453994,56.9
2016-10-01 04:26:01,11.0,18.4,30477697,55.8
2016-10-01 04:28:02,11.0,18.4,30489552,55.8
2016-10-01 04:30:01,11.0,18.4,30513248,55.8
2016-10-01 04:32:01,11.0,18.5,30542875,56.9
2016-10-01 04:34:01,11.0,18.5,30569540,56.4
2016-10-01 04:36:01,11.0,18.5,30578426,56.4
2016-10-01 04:38:02,11.0,19.0,30584350,56.9
2016-10-01 04:40:01,11.0,19.0,30605091,55.8
2016-10-01 04:42:01,11.0,18.9,30613977,55.3
2016-10-01 04:44:02,11.0,17.5,30631756,55.3
2016-10-01 04:46:01,11.0,17.6,30658421,55.8
2016-10-01 04:48:02,11.0,18.5,30685079,56.4
2016-10-01 04:50:01,11.0,18.9,30705820,55.8
2016-10-01 04:52:01,11.0,18.4,30729523,56.4
2016-10-01 04:54:01,11.0,18.4,30753226,57.5
2016-10-01 04:56:01,11.0,18.4,30770998,56.4
2016-10-01 04:58:02,11.0,18.5,30797663,56.9
2016-10-01 05:00:01,11.0,19.7,30815435,56.9
2016-10-01 05:02:01,11.0,19.8,30836176,56.9
2016-10-01 05:04:02,11.0,19.7,30856917,56.4
2016-10-01 05:06:01,11.0,18.9,30880613,57.5
2016-10-01 05:08:01,11.0,18.9,30913202,56.4
2016-10-01 05:10:01,11.0,18.5,30930981,55.8
2016-10-01 05:12:01,11.0,18.3,30930981,54.8
2016-10-01 05:14:02,11.0,19.7,30960608,56.9
2016-10-01 05:16:01,11.0,19.7,30990235,56.4
2016-10-01 05:18:02,11.0,19.7,31025786,56.4
2016-10-01 05:20:01,11.0,19.7,31052451,58.0
2016-10-01 05:22:01,11.0,18.2,31064299,56.4
2016-10-01 05:24:01,11.0,18.5,31099850,57.5
2016-10-01 05:26:01,11.0,18.5,31111698,56.9
2016-10-01 05:28:01,11.0,18.5,31123553,56.9
2016-10-01 05:30:01,11.0,19.6,31138363,56.9
2016-10-01 05:32:01,11.0,19.7,31153179,56.9
2016-10-01 05:34:02,11.0,19.7,31173913,56.4
2016-10-01 05:36:01,11.0,18.5,31194654,56.4
2016-10-01 05:38:01,11.0,18.6,31203540,56.4
2016-10-01 05:40:01,11.0,18.2,31212433,55.8
2016-10-01 05:42:01,11.0,18.1,31227243,55.3
2016-10-01 05:44:02,11.0,17.0,31245022,56.4
2016-10-01 05:46:01,11.0,16.8,31265756,55.3
2016-10-01 05:48:01,11.0,17.4,31286497,55.8
2016-10-01 05:50:01,11.0,18.7,31298345,56.4
2016-10-01 05:52:01,11.0,18.6,31316124,56.4
2016-10-01 05:54:02,11.0,18.6,31327972,55.8
2016-10-01 05:56:01,11.0,18.0,31345751,56.4
2016-10-01 05:58:01,11.0,18.0,31363523,55.8
2016-10-01 06:00:01,11.0,18.7,31393150,56.4
