Time_Stamp,CPU_Usage,Ram_Usage,DataDir_DirectorySize,CPUtemperature
2016-09-30 01:39:01,17.9,13.4,31224,47.2
2016-09-30 01:40:01,18.0,13.4,31224,47.2
2016-09-30 01:41:02,17.9,13.5,31224,47.2
2016-09-30 01:42:01,18.0,13.5,31224,47.8
2016-09-30 01:43:01,17.9,13.5,31224,47.2
2016-09-30 01:44:01,17.9,13.5,31224,47.8
2016-09-30 01:45:01,17.9,13.9,31224,47.8
2016-09-30 01:46:02,17.9,13.9,31224,47.2
2016-09-30 01:47:01,17.9,13.9,31224,47.2
2016-09-30 01:48:01,17.9,13.9,31224,46.2
2016-09-30 01:49:02,17.9,13.9,31224,46.7
2016-09-30 01:50:01,18.5,17.4,68326,51.5
2016-09-30 01:51:01,18.5,17.4,162907,49.4
2016-09-30 01:52:02,18.6,17.5,239751,50.5
2016-09-30 01:53:01,18.6,16.8,355048,49.4
2016-09-30 01:54:01,18.7,16.8,434901,49.4
2016-09-30 01:55:01,19.0,16.9,559123,49.9
2016-09-30 01:56:01,19.1,16.9,656725,49.9
2016-09-30 01:57:02,19.2,16.9,704046,48.3
2016-09-30 01:58:01,19.2,17.0,804668,48.3
2016-09-30 01:59:01,19.2,17.0,881623,48.3
2016-09-30 02:00:02,19.4,17.0,1000004,52.6
2016-09-30 02:01:01,19.6,17.1,1068075,49.9
2016-09-30 02:02:01,19.8,17.1,1130228,49.4
2016-09-30 02:03:02,20.2,17.1,1219015,54.8
2016-09-30 02:04:01,20.2,17.1,1293004,50.5
2016-09-30 02:05:01,20.5,17.2,1355153,51.5
2016-09-30 02:06:01,20.6,17.3,1426183,49.4
2016-09-30 02:07:01,20.9,17.3,1485377,48.9
2016-09-30 02:08:02,20.9,17.3,1565284,48.9
2016-09-30 02:09:01,20.8,17.4,1639280,47.8
2016-09-30 02:10:01,20.8,17.9,1698474,48.3
2016-09-30 02:11:02,20.9,18.0,1757661,48.9
2016-09-30 02:12:01,21.2,18.0,1828698,51.5
2016-09-30 02:13:01,21.3,18.0,1887885,49.4
2016-09-30 02:14:01,21.7,18.0,1944120,49.4
2016-09-30 02:15:01,21.6,18.3,2000355,49.4
2016-09-30 02:16:01,21.6,17.9,2089139,48.9
2016-09-30 02:17:01,21.5,18.6,2145374,48.3
2016-09-30 02:18:01,21.5,18.7,2186807,48.3
2016-09-30 02:19:02,21.5,18.7,2248960,48.3
2016-09-30 02:20:01,21.7,18.7,2299277,53.7
2016-09-30 02:21:01,21.6,18.7,2370307,48.9
2016-09-30 02:22:02,21.6,18.7,2423583,48.3
2016-09-30 02:23:01,21.6,18.2,2476852,47.2
2016-09-30 02:24:01,21.9,18.6,2515326,55.8
2016-09-30 02:25:02,22.4,18.6,2601152,51.5
2016-09-30 02:26:01,22.6,18.6,2654428,49.9
2016-09-30 02:27:01,22.5,18.6,2728417,49.4
2016-09-30 02:28:01,22.5,18.6,2784652,48.3
2016-09-30 02:29:01,22.5,18.6,2852739,49.4
2016-09-30 02:30:01,22.4,18.6,2938617,49.4
2016-09-30 02:31:01,22.4,17.6,2994909,47.8
2016-09-30 02:32:01,22.4,17.6,3057125,49.9
2016-09-30 02:33:01,22.4,17.6,3110455,47.8
2016-09-30 02:34:01,22.4,17.6,3166740,47.8
2016-09-30 02:35:01,5.4,,3214146,48.3
2016-09-30 02:36:02,2.6,,3279324,47.2
2016-09-30 02:37:01,1.8,,3320799,48.3
2016-09-30 02:38:01,1.3,,3371167,49.4
2016-09-30 02:39:02,1.1,,3403756,47.8
2016-09-30 02:40:01,0.9,,3454117,47.8
2016-09-30 02:41:01,0.8,,3504485,47.8
2016-09-30 02:42:02,0.7,,3557808,47.8
2016-09-30 02:43:01,0.6,,3614100,47.2
2016-09-30 02:44:01,0.5,,3658537,47.8
2016-09-30 02:45:01,0.5,,3688164,48.3
2016-09-30 02:46:01,0.5,,3733869,49.4
2016-09-30 02:47:02,0.4,,3790154,49.9
2016-09-30 02:48:01,0.4,,3858287,48.9
2016-09-30 02:49:01,0.4,,3899769,47.8
2016-09-30 02:50:02,0.4,,3967909,48.3
2016-09-30 02:51:01,0.3,,4039011,53.7
2016-09-30 02:52:02,0.3,,4089379,49.4
2016-09-30 02:53:01,0.3,,4130854,49.4
2016-09-30 02:54:01,0.3,,4169367,48.3
2016-09-30 02:55:02,0.3,,4196032,49.4
2016-09-30 02:56:01,0.3,,4249355,48.3
2016-09-30 02:57:01,0.3,,4299723,48.3
2016-09-30 02:58:02,0.3,,4335274,47.8
2016-09-30 02:59:01,0.2,,4376749,48.3
2016-09-30 03:00:01,0.2,,4403412,53.7
2016-09-30 03:01:01,0.2,,4447849,48.3
2016-09-30 03:02:01,0.2,,4474514,47.2
2016-09-30 03:03:02,0.2,,4524882,48.3
2016-09-30 03:04:01,0.2,,4569319,48.3
2016-09-30 03:05:01,0.2,,4593022,47.8
2016-09-30 03:06:02,0.2,,4646352,47.2
2016-09-30 03:07:01,0.2,,4702637,48.3
2016-09-30 03:08:01,0.2,,4764853,48.3
2016-09-30 03:09:02,0.2,,4818183,48.3
2016-09-30 03:10:01,0.2,,4874468,48.3
2016-09-30 03:11:01,0.2,,4933722,48.3
2016-09-30 03:12:01,0.2,,4984090,47.8
2016-09-30 03:13:01,0.2,,5022603,48.3
2016-09-30 03:14:02,0.2,,5058154,54.8
2016-09-30 03:15:01,0.2,,5114446,48.3
2016-09-30 03:16:01,0.2,,5149997,48.3
2016-09-30 03:17:02,0.2,,5185548,48.3
2016-09-30 03:18:01,0.2,,5218137,47.2
2016-09-30 03:19:01,0.2,,5259612,47.2
2016-09-30 03:20:02,0.2,,5301087,47.2
2016-09-30 03:21:01,0.2,,5342569,46.7
2016-09-30 03:22:01,0.2,,5369234,47.2
2016-09-30 03:23:01,0.2,,5395892,46.7
2016-09-30 03:24:01,0.2,,5446260,48.9
2016-09-30 03:25:02,0.2,,5472925,48.9
2016-09-30 03:26:01,0.1,,5529210,48.3
2016-09-30 03:27:01,0.1,,5576616,47.8
2016-09-30 03:28:02,0.1,,5612167,47.2
2016-09-30 03:29:01,0.1,,5656604,47.8
2016-09-30 03:30:01,0.1,,5715858,49.4
2016-09-30 03:31:02,0.1,,5760302,48.9
2016-09-30 03:32:01,0.1,,5783998,47.2
2016-09-30 03:33:02,0.1,,5822511,47.2
2016-09-30 03:34:01,0.1,,5858062,47.8
2016-09-30 03:35:01,0.1,,5896582,48.3
2016-09-30 03:36:02,0.1,,5958798,48.3
2016-09-30 03:37:01,0.1,,5994349,49.4
2016-09-30 03:38:01,0.1,,6029900,47.8
2016-09-30 03:39:02,0.1,,6056565,48.3
2016-09-30 03:40:01,0.1,,6095078,48.3
2016-09-30 03:41:01,0.1,,6124703,47.2
2016-09-30 03:42:01,0.1,,6160254,47.2
2016-09-30 03:43:01,0.1,,6219508,47.8
2016-09-30 03:44:02,0.1,,6243204,47.2
2016-09-30 03:45:01,0.1,,6281717,47.8
2016-09-30 03:46:01,0.1,,6323199,51.0
2016-09-30 03:47:02,0.1,,6367636,53.7
2016-09-30 03:48:01,0.1,,6415035,47.2
2016-09-30 03:49:02,0.1,,6441700,50.5
2016-09-30 03:50:01,0.1,,6489106,49.4
2016-09-30 03:51:01,0.1,,6506878,47.8
2016-09-30 03:52:02,0.1,,6530581,47.8
2016-09-30 03:53:01,0.1,,6560208,47.2
2016-09-30 03:54:01,0.1,,6592797,51.5
2016-09-30 03:55:01,0.1,,6619462,48.3
2016-09-30 03:56:01,0.1,,6660937,48.3
2016-09-30 03:57:01,0.1,,6687602,51.5
2016-09-30 03:58:01,0.1,,6735001,47.8
2016-09-30 03:59:01,0.1,,6764628,48.3
2016-09-30 04:00:02,0.1,,6800179,47.8
2016-09-30 04:01:01,0.1,,6847585,48.3
2016-09-30 04:02:01,0.1,,6883136,47.8
2016-09-30 04:03:02,0.1,,6915725,47.8
2016-09-30 04:04:01,0.1,,6951276,48.3
2016-09-30 04:05:01,0.1,,6986827,47.8
2016-09-30 04:06:02,0.1,,7049043,48.3
2016-09-30 04:07:01,0.1,,7087556,52.6
2016-09-30 04:08:01,0.1,,7111259,47.8
2016-09-30 04:09:01,0.1,,7111259,47.2
2016-09-30 04:10:01,0.1,,7134955,47.8
2016-09-30 04:11:02,0.1,,7179399,47.2
2016-09-30 04:12:01,0.1,,7200133,46.7
2016-09-30 04:13:01,0.1,,7241615,48.3
2016-09-30 04:14:02,0.1,,7271242,47.8
2016-09-30 04:15:01,0.1,,7297900,47.8
2016-09-30 04:16:01,0.1,,7333458,47.2
2016-09-30 04:17:01,0.1,,7357154,47.2
2016-09-30 04:18:01,0.1,,7392705,48.3
2016-09-30 04:19:02,0.1,,7443073,47.8
2016-09-30 04:20:01,0.1,,7484548,47.2
2016-09-30 04:21:01,0.1,,7490472,47.2
2016-09-30 04:22:02,0.1,,7505289,47.2
2016-09-30 04:23:01,0.1,,7561574,50.5
2016-09-30 04:24:01,0.1,,7591201,48.3
2016-09-30 04:25:01,0.1,,7620828,47.8
2016-09-30 04:26:01,0.1,,7653417,47.2
2016-09-30 04:27:02,0.1,,7697861,47.2
2016-09-30 04:28:01,0.1,,7733412,47.2
2016-09-30 04:29:01,0.1,,7763039,48.9
2016-09-30 04:30:02,0.1,,7783773,47.8
2016-09-30 04:31:01,0.1,,7819324,48.3
2016-09-30 04:32:01,0.1,,7840065,47.2
2016-09-30 04:33:02,0.1,,7863768,48.3
2016-09-30 04:34:01,0.1,,7896357,47.2
2016-09-30 04:35:01,0.1,,7928946,47.2
2016-09-30 04:36:01,0.1,,7949680,47.2
2016-09-30 04:37:01,0.1,,7982269,47.2
2016-09-30 04:38:02,0.1,,8011896,49.4
2016-09-30 04:39:01,0.1,,8038561,47.2
2016-09-30 04:40:01,0.1,,8062264,47.2
2016-09-30 04:41:02,0.1,,8082998,47.8
