Time_Stamp,CPU_Usage,Ram_Usage,DataDir_DirectorySize,CPUtemperature
2016-09-30 06:44:01,27.3,17.6,15260148,59.1
2016-09-30 06:46:02,27.2,17.6,15304585,60.1
2016-09-30 06:48:01,27.2,17.8,15340143,59.6
2016-09-30 06:50:01,27.2,17.8,15366801,60.1
2016-09-30 06:52:02,27.1,17.8,15408283,59.6
2016-09-30 06:54:01,27.1,17.7,15440872,59.6
2016-09-30 06:56:01,27.0,17.8,15476423,60.1
2016-09-30 06:58:02,27.0,17.9,15511974,60.1
2016-09-30 07:00:01,27.0,17.9,15556411,59.6
2016-09-30 07:02:01,26.9,17.9,15580114,59.1
2016-09-30 07:04:01,26.9,17.7,15597886,60.1
2016-09-30 07:06:01,26.8,18.3,15630475,59.1
2016-09-30 07:08:01,26.8,18.2,15639368,59.1
2016-09-30 07:10:01,26.7,18.0,15660102,59.1
2016-09-30 07:12:01,26.7,17.3,15692691,59.6
2016-09-30 07:14:01,26.7,17.4,15719356,60.1
2016-09-30 07:16:01,26.6,18.3,15748983,60.1
2016-09-30 07:18:01,26.6,18.4,15766762,59.1
2016-09-30 07:20:01,26.5,18.6,15805275,59.1
2016-09-30 07:22:01,26.5,18.6,15852674,59.1
2016-09-30 07:24:02,26.4,17.9,15894149,59.6
2016-09-30 07:26:01,26.4,18.8,15935631,60.1
2016-09-30 07:28:01,26.4,19.0,15974144,59.6
2016-09-30 07:30:02,26.3,18.7,16009695,60.1
2016-09-30 07:32:01,26.5,19.9,16018581,69.3
2016-09-30 07:34:01,26.9,19.6,16048208,63.9
2016-09-30 07:36:02,26.9,19.6,16068949,61.2
2016-09-30 07:38:01,26.8,20.1,16089683,60.1
2016-09-30 07:40:01,26.8,20.0,16110424,60.1
2016-09-30 07:42:01,26.7,19.6,16137089,60.1
2016-09-30 07:44:01,26.7,17.5,16175602,60.1
2016-09-30 07:46:02,26.7,17.6,16193381,60.1
2016-09-30 07:48:01,26.6,17.4,16220039,59.6
2016-09-30 07:50:01,26.6,17.8,16261521,59.6
2016-09-30 07:52:02,26.5,17.8,16288179,60.7
2016-09-30 07:54:01,26.5,17.9,16311882,59.6
2016-09-30 07:56:01,26.5,18.0,16335585,59.1
2016-09-30 07:58:02,26.4,18.0,16356326,60.1
2016-09-30 08:00:01,26.4,18.1,16380022,60.1
2016-09-30 08:02:01,26.4,18.1,16433352,59.6
2016-09-30 08:04:01,26.3,18.2,16465941,60.1
2016-09-30 08:06:01,26.3,18.2,16486682,59.6
2016-09-30 08:08:01,26.3,18.0,16504454,60.7
2016-09-30 08:10:01,26.4,18.7,16525195,69.8
2016-09-30 08:12:01,26.5,18.5,16548891,61.8
2016-09-30 08:14:02,26.5,18.8,16593335,60.7
2016-09-30 08:16:01,26.7,19.2,16602221,63.4
2016-09-30 08:18:02,26.7,18.3,16620000,61.8
2016-09-30 08:20:01,26.6,18.4,16643696,60.7
2016-09-30 08:22:01,26.6,18.3,16679247,61.2
2016-09-30 08:24:02,26.6,18.2,16697026,61.2
2016-09-30 08:26:01,26.6,18.2,16717767,60.7
2016-09-30 08:28:01,26.5,18.3,16756280,60.1
2016-09-30 08:30:02,26.5,18.2,16771090,59.1
2016-09-30 08:32:01,26.5,18.3,16788869,60.1
2016-09-30 08:34:01,26.4,18.3,16815527,59.1
2016-09-30 08:36:01,26.4,18.3,16833293,59.1
